"ID";"BORN";"DEAD";"DEAD_CAUSE";"LAST_ACTION";"MAX_SIZE";"MAX_HEALTH";"MAX_ENERGY";"MITOSIS_HEAT";"LIVE_TIME";"STRENGTH";"VIEW";"SPEED";"VORACITY";"MIN_HEALTH";"MIN_ENERGY";"CROSS_HEAT";"FEAR";"GLUTTONY";"CAREFULNESS";"SLOTH";"NUTR_1_ID";"NUTR_1_%";"NUTR_2_ID";"NUTR_2_%";"NUTR_3_ID";"NUTR_3_%";"FOOD_1_ID";"FOOD_1_%";"FOOD_2_ID";"FOOD_2_%";"FOOD_3_ID";"FOOD_3_%";"IS_HERBIVORE";"IS_CARNIVORE"
30;601;1448;old;Alimentation;37.96987331686426;90.06204747072108;502.52327542230285;217.8679898465822;846.8478216409175;118.25168972592586;154.8911256521774;4.726914497042321;1.8868436649526765;0.39356966603366184;0.4638726215906695;0.3895055633770616;0.01;0.4097628664164;0.46505049277378024;0.44867583618196866;4;20.210543334097693;6;36.80528349242326;7;42.984173173479064;1;32.94059815752043;2;11.112970780373264;3;55.946431062106306;True;False
50;1365;1454;hungry;Alimentation;52.11714139370531;92.13685213760371;477.5458752851971;185.82663770588408;775.7802358121941;117.03680719282147;116.97329541223529;6.426706809176579;11.283799637772443;0.672513299982128;0.6569691181515676;0.8968236555925092;0.01;0.6629127570809418;0.7782008505199087;0.5138701426955977;4;24.70405672203562;6;42.660487098330435;7;32.635456179633934;1;3.7794382147406007;2;26.82588882545173;3;69.39467295980765;True;False
24;700;1497;old;Explore;16.06790001424768;187.33286401398644;819.5491962345881;251.77841315321186;797.2942577502237;12.839533636454732;155.5157858022791;3.2131857620907924;2.9355073199201063;0.21595751144183378;0.476576265525008;0.5322440157543283;0.99;0.5401721659694974;0.49675799251380715;0.5026860244365587;4;37.962390231573806;5;46.532793130497545;6;15.504816637928634;4;16.962417793285262;6;40.11406963856978;7;42.92351256814496;False;True
21;700;1504;old;Scape;23.484739998758577;196.53318638172394;840.7247509940361;244.0913497215754;803.2451076467358;13.884685845592195;155.59145619529383;3.697288096688987;3.57180432375871;0.6462409504412706;0.5448219755873873;0.5875215251755508;0.8476445645090173;0.5047843635741643;0.42772607878373153;0.5364013700004551;4;30.666830440383585;5;55.04420319196757;6;14.288966367648854;4;12.904222659890277;6;44.89770289838329;7;42.19807444172643;False;True
23;700;1509;old;Explore;25.972204701179418;195.4973352663047;816.1064122192098;242.5594259023166;809.5288517946498;12.388448621959053;141.61942587424943;3.8822521907155703;3.7319476234279927;0.39856799596130027;0.6223598288681991;0.4262019792636018;0.8355662886763391;0.3558483723484339;0.5693880614406512;0.5005349972339733;4;41.62281143260437;5;42.37713964122645;6;16.00004892616919;4;6.369883031466152;6;46.27279412814028;7;47.35732284039357;False;True
22;700;1512;old;Scape;17.516742784596925;222.94468338084297;807.7671922190076;233.11270215848327;812.4104562469054;5.258574060880257;151.24288437099122;1.713160046754992;3.483922497434732;0.4942006474877693;0.5072004923587334;0.5597313777158324;0.99;0.5489343411682718;0.4988869123264644;0.5062877436482116;4;36.94372931606095;5;41.66892795750473;6;21.387342726434316;4;10.656621285467097;6;39.05369047020377;7;50.28968824432914;False;True
33;771;1529;old;Alimentation;33.014208663100476;95.78072610187638;471.14931666086954;200.86726537062853;758.3897963205466;124.18317529860497;155.21104764139355;10.702125412134748;3.4471920488377843;0.48709074118418166;0.5004223687072015;0.5715177505441495;0.036618510272574095;0.6291571957302915;0.5856959688723394;0.5358825061528676;4;33.49137956126304;5;9.26303132222207;6;57.245589116514886;1;33.977631797093686;2;8.080746596576269;3;57.94162160633005;True;False
34;811;1579;old;Scape;41.04683333903682;108.91412843691512;516.9033882440143;190.0947350626526;768.4215649948621;120.91838218495771;201.83236324772804;1.556444555406078;1;0.5133789584632416;0.5915113778677351;0.7714940348018898;0.04712264201644546;0.4777929004138569;0.6144792596894113;0.540248935731805;4;14.002116356123008;6;49.471625294155025;7;36.52625834972197;1;27.293098725205294;2;20.5326696333502;3;52.17423164144452;True;False
35;851;1627;old;Alimentation;24.203399098967694;92.11134176149436;512.1078059223386;176.14545444899775;776.1118395914755;104.45056681890412;143.50496754861615;1.2086099903565586;1;0.3478712230467168;0.8706242005935668;0.4954409889681302;0.5431970815939156;0.4485148546438131;0.699343149296622;0.700766129020682;4;27.95383154878473;6;48.97930131410299;7;23.066867137112272;1;30.58221817802542;2;4.365021709460391;3;65.05276011251418;True;False
59;1669;1686;hungry;Alimentation;30.279800366822478;75.2648669357718;549.1137795676369;221.33270951803905;841.6111449439373;110.43070323000599;154.62949705908932;1.556499514065655;1;0.6186466366453893;0.47303010763799785;0.8371235984196548;0.01;0.2620256940851242;0.630745204467073;0.21293201942842097;4;24.334955321339134;6;33.26893671584879;7;42.39610796281209;2;17.57315140925591;3;41.580301818693044;4;40.846546772051056;True;True
58;1665;1730;hungry;Alimentation;41.295701640649796;92.01257913338478;478.5941109259361;171.56608001159415;785.3855108452977;130.98342052268535;129.79088939720307;2.811787302767602;11.008143560473258;0.6925987000882001;0.5701708688215076;0.6053459485179116;0.16179250087741928;0.7062231155553464;0.8836464584990694;0.21725471960114762;4;35.48154340526301;6;34.44480409777405;7;30.073652496962943;1;13.061902903098444;2;37.72075464507585;3;49.2173424518257;True;False
38;986;1769;old;Scape;45.18952266635028;66.54875900044041;522.8834394179779;230.370437719125;783.6921739421211;107.95108231155548;159.9464775712363;4.521597952471274;3.262068111461898;0.5844064553585048;0.5964592971118069;0.4967091236709742;0.06745213628680334;0.280128822679812;0.46139569237522327;0.5180032503079733;4;23.303661139259933;6;33.18933815850097;7;43.5070007022391;1;22.27566920993984;2;24.616204838633692;3;53.108125951426466;True;False
36;975;1775;old;Alimentation;44.36603929859478;87.37502004927173;476.25023014793214;181.54595782816656;800.1396253402542;130.96478818226;124.47155840031373;4.780798001957919;7.815054496354393;0.5726991395238727;0.6950201419665059;0.7486986296308458;0.01;0.6173493965208147;0.7583499669163996;0.4743656969843572;4;19.820057396815884;6;38.54102160844185;7;41.638920994742264;1;8.234845921248244;2;27.583072737242905;3;64.18208134150886;True;False
37;985;1799;old;Explore;23.961251609580145;205.60443998185573;823.5280367212449;241.0222866075177;814.6119441157763;14.301924822459892;144.59708095017618;4.7497572074242935;4.062979471478044;0.3597473848756584;0.6776743333727057;0.5570515309812043;0.7739211368547353;0.5314078583749494;0.4668993134605807;0.4860491804843896;4;35.235931553520494;5;52.6944320710743;6;12.069636375405207;4;9.712753177176427;6;35.98695856937977;7;54.300288253443796;False;True
39;1015;1812;old;Alimentation;27.725395671126854;100.47185875491085;516.5282415475998;208.12616825949706;797.0085309066401;105.70164945980848;180.87986128935546;1;1.3464894377413579;0.413441718047732;0.49228749839651986;0.6662811899385274;0.01;0.4531688669350491;0.3801000696658187;0.464731004881067;4;28.917007909004283;6;31.032323325725898;7;40.05066876526981;1;10.196483403886477;2;4.191732736184337;3;85.61178385992918;True;False
40;1089;1882;old;Scape;31.650541454620814;108.00970863256987;444.1378607968041;176.7379974424362;793.3546081090261;118.95009246690071;156.30970566333085;11.751251129044057;4.0659162090158265;0.45010067277601606;0.36653446181205684;0.5331551084627788;0.01;0.5147930448521842;0.6760896156839347;0.607359180676165;4;29.245551428227717;5;12.94665119894867;6;57.8077973728236;1;43.23898481765904;2;5.314198712836003;3;51.44681646950497;True;False
41;1092;1887;old;Scape;28.067876109525308;181.52276788140372;836.9541451044158;244.21655411441992;795.8993281886303;13.694247269137486;166.97650954926294;4.220996566152685;1.8938873178431692;0.672996645942714;0.6850158019661892;0.669745445613057;0.9122215667861545;0.6037393058109517;0.4698994856851653;0.5508470860170875;4;32.70565831873668;5;65.49349361033102;6;1.8008480709323142;4;9.563528257342382;6;52.5194156396796;7;37.91705610297802;False;True
44;1161;1963;old;Explore;16.338283633354827;188.384782048522;853.834602517666;239.91469964784076;802.5047261657247;12.134785799006968;169.05587085655833;4.5738507467994785;1;0.1951900981432902;0.441656693931718;0.3672678392247332;0.7486677406364085;0.482614790282522;0.5213889713457744;0.5492789115704595;4;40.389746698836134;5;43.4578885663088;6;16.152364734855063;4;16.393126108935007;6;36.93168039780311;7;46.67519349326187;False;True
42;1130;1966;old;Scape;23.921703980042363;106.11985013182061;572.0731887940667;167.71804676519483;836.8430415708783;108.82202734718557;182.97902540404985;2.020839258299249;2.0832054552508232;0.44192533427130654;0.4581951555244328;0.5047437312779657;0.4321180150580188;0.37816179507308356;0.569604037442828;0.7323518893832294;4;23.517999434233687;6;44.425679291393585;7;32.05632127437273;1;33.56925129573051;2;8.315380123541171;3;58.11536858072832;True;False
45;1220;1976;old;Scape;38.648725498363206;86.82257778485469;540.8128193440217;245.38210641706183;756.9325459508327;106.21647010295753;174.39341973144948;6.525964992345018;2.023730956913135;0.7918558717159976;0.7142569917232271;0.5924526865775894;0.16352696843573497;0.4251946253496912;0.39044812251067845;0.5862332988263388;4;18.816095467125926;6;53.319884264675;7;27.864020268199074;1;42.07213500167165;2;13.618732380889028;3;44.309132617439325;True;False
43;1148;1986;old;Alimentation;39.63861758713362;83.64382945765666;490.8621243777559;218.98649796015323;838.7406188694582;124.04012472389249;154.88498030021643;3.8213235674905746;1.287342736289788;0.60355767748369;0.4397066801300362;0.6658142066971476;0.08797337366330564;0.3785125883882369;0.5082744648531305;0.3389022342841679;4;19.0941468196182;6;43.14845195410586;7;37.757401226275945;1;35.57571807985978;2;12.304847690645147;3;52.11943422949506;True;False
47;1306;2065;old;Scape;29.845311465214362;77.86948723032431;453.669786515894;182.71339831521453;759.4816300127758;95.66077773595427;137.022070427292;13.47100920349085;1;0.37553919278499903;0.5582888309041893;0.6689025458467499;0.01;0.4740720708420263;0.6645364801528578;0.4300691659488768;4;38.28413398292167;5;16.367231545759132;6;45.34863447131919;1;39.668372355319136;2;8.534522257227342;3;51.79710538745351;True;False
46;1268;2077;old;Alimentation;22.850674504639333;96.18298185008483;522.9946638267273;196.06123319418364;809.6192042069013;100.89886929381001;146.9954457006608;1;1;0.44846698078827946;0.805847655358031;0.36972586807817776;0.20907294521334413;0.5071605443485294;0.5965064601872377;0.6632152294037293;4;32.70516105113952;6;45.04650432164021;7;22.24833462722026;1;21.947329797618963;2;13.344903554317503;3;64.70776664806354;True;False
48;1308;2119;old;Alimentation;23.658188557072894;71.5524712892932;532.2064274958464;212.69463871299155;811.6672025081249;101.50349735579306;161.46481005642002;1.9817948522497026;1;0.7046926249813878;0.5987736061149548;0.6198628204591105;0.06695977616859103;0.3872687830536497;0.430156690606922;0.5396645631359808;4;27.291069400810926;6;34.27283391381341;7;38.43609668537568;1;9.07073989835782;2;17.12788415160284;3;73.80137595003934;True;False
49;1338;2145;old;Alimentation;40.50889786030221;91.45334858854265;529.8097178471972;207.47157866579383;807.8454457685682;129.96719449650942;174.60390397472224;1;1;0.5346877363082367;0.3141761576355776;0.49636230526574493;0.05640598817119173;0.4050256597239114;0.5415411018659759;0.4457058889214655;4;19.59165635625972;6;42.07731882165188;7;38.331024822088395;1;27.514868552840294;2;18.094493292283712;3;54.390638154875994;True;False
51;1417;2219;old;Explore;22.272782989324323;191.72843976752222;871.0615047920113;258.48286007845473;801.8339156249996;22.57544815839357;179.5280838014852;6.24241786368428;4.035735873812548;0.4481331884731371;0.48713541607570765;0.6148915460882534;0.9345973882343649;0.736328326210105;0.5006649994135877;0.3625041453316111;4;35.63591792847829;5;48.08194896682215;6;16.282133104699568;4;19.288876841139775;6;39.876837981246474;7;40.83428517761375;False;True
55;1568;2310;old;Scape;31.931546120994994;106.3807795535085;541.0326292913165;209.5412443753052;742.254688427515;115.56181217163412;197.98899950026708;1.1278626741192666;1.0202196174097047;0.5950479838379625;0.7001614688253257;0.7236098012142859;0.14410550524551985;0.33323009485171984;0.729870676902605;0.6669919402850355;4;13.643138127517714;6;44.127662449321114;7;42.22919942316118;1;33.258612577089636;2;26.897183080441557;3;39.8442043424688;True;False
53;1533;2341;old;Explore;23.51554822248255;184.02650882061218;819.0744304584389;235.17534769884324;808.2722388246576;15.156997076655122;170.46382791195697;1.1462461495565286;1.620887841289894;0.7022471358075244;0.543038153568928;0.8067298478092217;0.8782908432382817;0.6284389889930411;0.4634999200837536;0.5505878436143494;4;26.81981341824483;5;68.00518855764766;6;5.174998024107509;4;20.67044234432546;6;41.53762253965469;7;37.791935116019836;False;True
52;1505;2346;old;Scape;43.4458041649147;94.46045425140984;523.2588728936996;212.80813707024686;840.4811675200715;117.15570951122805;163.6974169256794;4.462771494405055;1.6885753211695702;0.7662551204854282;0.4869931729435007;0.673010685166563;0.2624101730356489;0.3456777445342819;0.5488784615029028;0.7590786828333341;4;19.23702894107382;6;44.49425024593654;7;36.26872081298965;1;30.346473878510267;2;16.207957748451218;3;53.44556837303852;True;False
54;1558;2382;old;Alimentation;23.1879602374832;89.97716451300225;540.1388768912688;154.3347250115447;824.3668658169033;128.0431572499903;195.29225822268006;4.090262401454966;1.588194676124902;0.4423908711107882;0.78397663873903;0.6881375507825478;0.4990475914387688;0.2988713723808631;0.7199001233417603;0.7174554578356209;4;29.128492232725232;6;46.66520982700275;7;24.20629794027202;1;35.30998031005837;2;1.6237682377753415;3;63.0662514521663;True;False
56;1621;2383;old;Alimentation;34.21677663186425;72.54553871152902;462.44932513790826;169.31427743088028;762.6358190388056;95.9703132845913;132.6866872196734;10.929381615897622;1.925929374319047;0.2837199748967023;0.5931824951195492;0.6793246959600695;0.15411844855415668;0.45595460668529947;0.6840493136626423;0.4017476528217058;4;46.93235671391378;5;4.6277036968465;6;48.43993958923973;1;36.823661488231714;2;17.553988600370204;3;45.62234991139808;True;False
57;1627;2393;old;Scape;52.2512588611624;89.89642021614725;511.4533802044477;227.4303727600177;766.8106690125479;104.72129281880723;168.9833162465106;8.996535734369989;1.6196162834393384;0.8180231809330301;0.6242000492205605;0.5806490676862042;0.19935467510096175;0.47842323657112223;0.44250338199372985;0.48850980681863954;4;30.82282811157314;6;43.05505687126397;7;26.122115017162884;1;43.18882245671118;2;11.909964265553166;3;44.90121327773565;True;False
66;1863;2421;hungry;Explore;15.152809048658353;166.70798417567545;912.1531912361586;262.2847033792011;850.7112815243262;11.394928665222883;197.18368962707672;3.820193026484845;2.6114937508094513;0.09731184287820344;0.40235020297233487;0.44719959729523606;0.9088211809446086;0.5854767869984;0.481344400532352;0.43248734851117;4;37.25787828074175;5;39.85188789098968;6;22.890233828268578;4;22.58156989900357;6;33.51480881653375;7;43.90362128446269;False;True
61;1685;2482;old;Explore;20.990513828061538;174.61093440914055;765.2510663795108;225.47394153114186;797.5791360382154;9.966926954403343;199.94557416318332;2.5193400991106665;1.455180889759581;0.4094053097851984;0.4641794907894103;0.375236332658354;0.8423209033589938;0.4283775067811447;0.4524770134481361;0.4556374130130194;4;30.93121713959597;5;46.09365388740896;6;22.975128972995076;4;32.951488700113615;6;22.394800028809524;7;44.653711271076865;False;True
60;1678;2522;old;Alimentation;16.910882259474405;78.36284700897117;535.8440976986078;184.88907210643663;843.9770079136231;96.87376815551545;160.85441417076714;1.1547981856190557;1;0.6722847081848058;0.5233572209210448;0.6914966221356911;0.1365624159687724;0.46866278703428843;0.4727004748455968;0.5081130467938954;4;34.60914643404605;6;32.60402700228322;7;32.78682656367072;1;20.510385328142814;2;13.360452690303093;3;66.12916198155409;True;False
